Run 1: Max Speed| V-infity: 163.17m/s| p = 0.6805kg/m^3| a = 2.1| max-drag = 7759.1N

:thickness , 25.04 , :generation , 840658 , :positon-camber , 4.81 , :CD-Induced , 0.03638446122531753 , :Lift , 167132.80794426106 , :corrected-thickness , 0.2504 , :score , 167132.80794426106 , :cl-2D , 0.3646988867462239 , :Drag , 7768.947081754558 , :corrected-position-camber , 0.481 , :corrected-max-camber , 0.0109 , :max-camber , 1.09 , :CL-3D , 0.7827363355850085 , 
:thickness , 16.02 , :generation , 9956 , :positon-camber , 3.7838793751225723 , :CD-Induced , 0.03635890013017668 , :Lift , 167074.08990857194 , :corrected-thickness , 0.1602 , :score , 167074.08990857194 , :cl-2D , 0.36463878897626073 , :Drag , 7763.48918052933 , :corrected-position-camber , 0.37838793751225724 , :corrected-max-camber , 0.012 , :max-camber , 1.2 , :CL-3D , 0.7824613402645003 , 
:thickness , 15.01 , :generation , 63 , :positon-camber , 6.8569467226913225 , :CD-Induced , 0.035308597610997965 , :Lift , 164643.26496289927 , :corrected-thickness , 0.1501 , :score , 164643.26496289927 , :cl-2D , 0.3621508454220999 , :Drag , 7539.224634167018 , :corrected-position-camber , 0.6856946722691323 , :corrected-max-camber , 0.008100000000000001 , :max-camber , 0.81 , :CL-3D , 0.7710770104382523 , 
:thickness , 9.54 , :generation , 35 , :positon-camber , 2.010271244281299 , :CD-Induced , 0.03391315772909907 , :Lift , 161357.0147340055 , :corrected-thickness , 0.09539999999999998 , :score , 161357.0147340055 , :cl-2D , 0.35878737612378997 , :Drag , 7241.265059306012 , :corrected-position-camber , 0.20102712442812992 , :corrected-max-camber , 0.013000000000000001 , :max-camber , 1.3 , :CL-3D , 0.755686450717401 , 
:thickness , 7.41 , :generation , 24 , :positon-camber , 4.041888299094062 , :CD-Induced , 0.00796389643440667 , :Lift , 78192.75900544177 , :corrected-thickness , 0.0741 , :score , 78192.75900544177 , :cl-2D , 0.2736689580555532 , :Drag , 1700.4811361732422 , :corrected-position-camber , 0.4041888299094062 , :corrected-max-camber , 0.0038 , :max-camber , 0.38 , :CL-3D , 0.3662016716287855 , 
:thickness , 5.11 , :generation , 20 , :positon-camber , 7.271755062991975 , :CD-Induced , 2.293156057516682 , :Lift , 1326846.065687775 , :corrected-thickness , 0.051100000000000007 , :score , 0 , :cl-2D , 1.5516626495684904 , :Drag , 489643.31093778723 , :corrected-position-camber , 0.7271755062991975 , :corrected-max-camber , 0.075 , :max-camber , 7.5 , :CL-3D , 6.214044029513336 , 

