Run 3: Cruise Speed | V-infity: 135.833 m/s | p = 0.7708kg/m^3 | a = 2.1

:thickness , 6.5299999999999985 , :generation , 1183713 , :positon-camber , 7.640890853826957 , :CD-Induced , 1.0524334131245427 , :Lift , 705546.1074500913 , :corrected-thickness , 0.06529999999999998 , :score , 352773.2286652132 , :cl-2D , 1.113638983240391 , :Drag , 176386.43939243903 , :corrected-position-camber , 0.7640890853826957 , :corrected-max-camber , 0.0463 , :max-camber , 4.63 , :CL-3D , 4.209735740106246 , 
:thickness , 16.15 , :generation , 999871 , :positon-camber , 1.9814928008310915 , :CD-Induced , 1.0524380493512921 , :Lift , 705547.6615000163 , :corrected-thickness , 0.16149999999999998 , :score , 352773.22866427223 , :cl-2D , 1.1136410096510185 , :Drag , 176387.21641787206 , :corrected-position-camber , 0.19814928008310914 , :corrected-max-camber , 0.0898 , :max-camber , 8.98 , :CL-3D , 4.209745012554131 , 
:thickness , 8.21 , :generation , 921975 , :positon-camber , 1.6143964571136364 , :CD-Induced , 1.0524305331301083 , :Lift , 705545.1420824833 , :corrected-thickness , 0.0821 , :score , 352773.22866407386 , :cl-2D , 1.113637724444809 , :Drag , 176385.9567092047 , :corrected-position-camber , 0.16143964571136366 , :corrected-max-camber , 0.09140000000000001 , :max-camber , 9.14 , :CL-3D , 4.20972998011058 , 
:thickness , 14.01 , :generation , 328324 , :positon-camber , 5.025334467111294 , :CD-Induced , 1.0524243065981773 , :Lift , 705543.0549585758 , :corrected-thickness , 0.1401 , :score , 352773.2286570963 , :cl-2D , 1.113635002929883 , :Drag , 176384.91315073974 , :corrected-position-camber , 0.5025334467111293 , :corrected-max-camber , 0.07 , :max-camber , 7.0 , :CL-3D , 4.209717527005084 , 
:thickness , 21.29 , :generation , 41554 , :positon-camber , 3.4 , :CD-Induced , 1.0524814068858312 , :Lift , 705562.1946557035 , :corrected-thickness , 0.21289999999999998 , :score , 352773.22848978796 , :cl-2D , 1.113659960226968 , :Drag , 176394.48308295777 , :corrected-position-camber , 0.33999999999999997 , :corrected-max-camber , 0.0814 , :max-camber , 8.14 , :CL-3D , 4.2098317265821255 , 
:thickness , 28.21 , :generation , 3836 , :positon-camber , 7.9 , :CD-Induced , 1.0527473003778847 , :Lift , 705651.3138302631 , :corrected-thickness , 0.2821 , :score , 352773.2208735482 , :cl-2D , 1.1137761675891116 , :Drag , 176439.04647835746 , :corrected-position-camber , 0.79 , :corrected-max-camber , 0.0434 , :max-camber , 4.34 , :CL-3D , 4.210363468122913 , 
:thickness , 25.44 , :generation , 580 , :positon-camber , 5.64 , :CD-Induced , 1.0560264621496296 , :Lift , 706749.4623167496 , :corrected-thickness , 0.2544 , :score , 352772.2030623918 , :cl-2D , 1.1152081034153505 , :Drag , 176988.62962717892 , :corrected-position-camber , 0.564 , :corrected-max-camber , 0.0654 , :max-camber , 6.54 , :CL-3D , 4.216915718759251 , 
:thickness , 29.31 , :generation , 531 , :positon-camber , 6.98 , :CD-Induced , 1.0468160046122525 , :Lift , 703660.6468371011 , :corrected-thickness , 0.29309999999999997 , :score , 352770.70843351324 , :cl-2D , 1.1111804281051554 , :Drag , 175444.96920179392 , :corrected-position-camber , 0.6980000000000001 , :corrected-max-camber , 0.053 , :max-camber , 5.3 , :CL-3D , 4.198485885780278 , 
:thickness , 22.48 , :generation , 36 , :positon-camber , 7.85 , :CD-Induced , 1.0678639658767417 , :Lift , 710699.5692243929 , :corrected-thickness , 0.2248 , :score , 352754.4102289558 , :cl-2D , 1.1203588636887858 , :Drag , 178972.57949771854 , :corrected-position-camber , 0.7849999999999999 , :corrected-max-camber , 0.0443 , :max-camber , 4.43 , :CL-3D , 4.240484562879794 , 
:thickness , 30.91 , :generation , 26 , :positon-camber , 7.21 , :CD-Induced , 1.004334235969601 , :Lift , 689234.836036438 , :corrected-thickness , 0.3091 , :score , 352584.6734068334 , :cl-2D , 1.0923698250198626 , :Drag , 168325.08131480232 , :corrected-position-camber , 0.721 , :corrected-max-camber , 0.0496 , :max-camber , 4.96 , :CL-3D , 4.1124123454881465 , 
:thickness , 31.92 , :generation , 20 , :positon-camber , 6.59 , :CD-Induced , 0.9594091887667572 , :Lift , 673643.3440379584 , :corrected-thickness , 0.31920000000000004 , :score , 352051.93765236356 , :cl-2D , 1.07203922651531 , :Drag , 160795.70319279743 , :corrected-position-camber , 0.659 , :corrected-max-camber , 0.0542 , :max-camber , 5.42 , :CL-3D , 4.019383611554946 , 
:thickness , 39.28 , :generation , 8 , :positon-camber , 7.22 , :CD-Induced , 0.9477737323637143 , :Lift , 669546.0006951995 , :corrected-thickness , 0.39280000000000004 , :score , 351854.76832545147 , :cl-2D , 1.0666964766075362 , :Drag , 158845.616184874 , :corrected-position-camber , 0.722 , :corrected-max-camber , 0.0481 , :max-camber , 4.81 , :CL-3D , 3.994936261442226 , 

